Id,Price
4253,295999.1836659055
10857,114406.46530857935
6254,184469.3057029519
14681,167237.3092328947
8080,134258.32386038388
8006,180634.02171216108
13135,183163.11695313692
4527,265294.17951650365
12688,204270.49933127392
15920,128112.09780261232
16786,122781.56275637257
16637,177347.82075295242
949,149830.0886562544
10696,275491.844490018
605,251384.7105690451
10819,209449.73825893973
9490,168134.59044327046
1813,222991.08587898567
15958,328390.93340583565
10873,368313.26945863874
14381,193007.44397214468
5745,133379.105766326
286,289517.8078359454
14799,264513.5393315149
437,154082.4797642198
12172,80391.08174042878
8534,124759.48125718386
14463,396561.4942045505
13672,174476.21098705757
6720,229725.26066018135
16057,212487.40981584482
2659,463059.0399958464
11649,165389.82077272155
4478,129116.70381036539
555,311886.9672527444
4819,281717.49706579733
15188,311275.3980676671
16115,187756.54262315534
11427,104522.96670642385
15483,166245.25288454958
829,176251.38655351763
13576,246719.66149508167
13810,187279.6315185792
1052,141768.73040011863
10673,170649.52703506316
8525,385976.68455135234
13154,301700.2260726111
13856,160540.0796140603
5125,229892.33457533558
5551,206100.03724977403
14262,211190.05350699078
8872,143579.14669479008
10341,229979.54244435616
7231,163370.667562523
10950,227831.12665227387
4031,157379.81244409375
13852,126973.58116987
5886,264220.8515748497
859,346982.37259005604
9436,186277.82227052562
13638,322207.90709062683
15337,206962.26751469856
5506,237423.41762435992
13550,109385.17751100931
12630,159917.47394225438
6466,125679.28419384095
3282,155207.61095041418
4474,161863.4845540902
138,237195.93723788182
15490,184800.64205326012
11584,223596.8623042165
13309,140188.0686613969
8860,318305.728044686
14037,201088.75769977787
1329,206520.8160491678
2198,569161.3369161811
1210,367906.28396090324
10076,182401.6666765881
6692,320682.95971188834
6074,107333.7458059947
13921,185516.25669867324
1646,364787.12417637266
11676,200835.83012603418
683,110359.38251769454
4839,129057.42835057748
12392,150598.24277994724
5206,184703.35610538293
9104,318599.46057862946
15554,173982.083138769
1590,221484.67822305526
7894,311214.1629887402
9286,147302.61823706768
15364,338205.77998771914
8260,245757.1969404415
5746,127632.09078932459
3357,243812.38607119475
4755,179520.34614213914
5896,123979.06373657766
16520,203442.4189881041
8880,232605.0087393734
9321,228838.0629194346
16463,152919.5996240191
4861,178222.34034016705
5687,246214.36251297977
2785,292649.93787239736
5571,245000.31524510056
11070,453223.2698942282
11577,223197.5388324595
3993,163074.61218342453
10908,235338.52129873823
3696,198595.23919065573
1755,132137.25189456347
4053,219454.9330676367
11954,243824.5482210368
15294,174361.0726699828
12452,215162.61271407557
2202,148204.21719966162
13564,212793.4435837531
5134,251183.78681254212
7447,129104.59267263208
5929,143995.20191136491
16714,188222.85690619133
13005,292485.76030335005
11740,213846.34387618006
3535,180842.12361301284
11837,230927.15967004222
7382,192036.34633627933
16709,222615.92854798265
5908,229211.69721909054
16333,271196.84612323984
14776,236652.1209878001
831,176222.07089843732
5944,172690.97586726694
1764,275089.76084197505
5782,155234.65051955252
7091,275902.00489962567
7871,176830.08294230225
10449,179445.78882050383
15137,108147.58016883364
2181,295383.69090744236
8667,324521.6514960982
4207,229460.94098985434
3528,196295.91177911288
5611,136810.6345707303
5894,210317.47519422878
14255,162332.48300484684
16064,121690.09153426766
5076,213207.46515745952
3537,71768.67558407881
6369,115905.78981913565
1938,209684.2598277976
11844,249782.9644479733
7717,94208.1084427165
3800,355261.65118303976
6897,206413.52838144705
255,275570.7145851043
607,207981.3982636312
6368,272233.5914504175
15211,243640.1569465755
13229,166317.76074120938
6091,271777.2895768171
14260,188934.87664441697
15104,126897.19207071853
7378,88915.7096887066
12575,163559.07725388557
137,163011.67609061205
14572,214770.28492659956
12530,176085.21200618177
512,202845.6850532935
7251,300124.84266528167
4545,383307.1699341861
14928,485103.1065982716
3934,183238.5157994435
12097,336270.3661909655
10979,181402.21209125247
16455,266087.8992964302
4190,138528.25309077304
7577,238077.59081882625
11609,293873.59349186183
2346,195158.5285700911
7363,305430.3300043022
13535,179986.1829799463
9864,201589.89670586574
16645,415712.03438918514
2689,334316.14595278114
5994,134248.2936987184
14493,237637.48080559206
7391,193583.96753439977
13674,199324.3900952029
7137,259297.7390618614
5438,183450.38942326725
10693,236365.03816323998
9037,348329.87341734534
14329,260909.72451163694
11660,394603.643374745
9734,166059.4735247356
12046,184917.63943186903
11704,284727.59757034533
7843,142133.72171587078
3499,145914.47895695898
16012,77952.18968219473
15759,336418.2169673641
10884,170054.51312119872
9115,98622.94184367634
4066,325646.0349264192
12745,192986.65561430462
9627,276188.80196243146
12977,238820.12552723533
7620,99330.90736892851
11955,157777.7059425772
271,245963.63215536243
16091,286887.2767337996
2193,407495.2116909955
6190,174833.65917644888
7071,194687.56113660437
14320,105736.38994689545
15578,156166.81394473166
267,154545.82076829404
1930,215705.64255389196
7426,162354.5254067247
13890,177427.9825727833
4176,176392.7797539958
5453,181015.29429044577
5526,245542.7490724353
8780,272874.00384862727
10299,179212.7433439523
959,397207.4521783638
3458,201621.17250447717
5363,438167.06696168333
9281,149738.68144928242
8076,192227.4973633698
2492,281565.21660868375
4746,144246.09520708845
11380,217492.9973156166
10881,205829.41097618165
16392,209771.32271655663
8071,167690.87316599072
16740,129096.55828244383
4846,241480.81803937786
5299,320063.3502353696
2046,232785.09628011903
11623,228069.73389872172
6539,135562.47333555802
12234,221168.3992203495
14240,175426.70447962647
3443,132469.7716511928
2127,217588.64661111057
11259,138526.83039842488
7889,127708.36548553665
16655,245937.0688420876
15790,132391.491765116
3686,123670.88072419199
4392,152391.54819946666
3103,241005.1200803723
7047,188838.82007618967
13014,353869.3120193146
11269,389503.2963637206
4304,412826.6088876713
13513,194628.41215092834
12969,102000.78729500291
6966,214744.2407682251
8883,117149.78340154946
6064,205096.71071202616
12341,203224.18509868145
10107,256693.54215652426
130,184439.9389854163
2406,349505.2614608335
6089,216082.95964418387
316,111093.72202789836
15812,232458.5226686375
7053,408343.1906545496
14691,306258.4625080249
11881,177932.0177668731
13503,174866.34654492434
9569,192356.2175649812
9846,338696.9921000319
14415,188902.06693412378
14873,198515.46341887675
11180,285904.98783597274
7256,185113.33433697346
3721,195325.6650171953
1211,206629.676256683
14887,184858.282683941
16220,396947.984434052
15451,175071.8503584294
1602,249952.82621553793
8917,338533.2462398102
15595,121498.42736620017
15242,185531.36870876106
3957,233941.29486051577
14923,101741.14650528823
3087,163440.31620216797
12959,492040.0264099996
13631,158531.95020882168
12704,284420.0437885877
15197,174217.6880392078
12599,179220.6312420574
8761,188141.55213529646
13013,187092.8308461199
3464,204460.02124895147
2366,165596.71628287432
10845,171452.1669782516
8092,187096.4474965982
10528,219949.45315857456
7132,181576.27360419382
8958,183857.11960475668
7959,109925.49660775876
4847,224371.8232299874
1477,375782.03889713227
8264,344062.80480723537
10048,146290.7338875122
10492,267697.0298760475
3859,417708.80373836757
8676,466949.38110044296
8146,237423.41762435992
1619,264338.1952400556
12609,116000.31567177162
11001,192868.92890839686
3644,214906.5735949001
8362,270297.26528157515
537,152556.45953836662
1298,131033.4327233082
1023,281208.4614212388
8659,222381.48414361727
11538,209041.166679148
16036,163500.97541660978
2392,315418.1033801295
12099,419687.14462472
12935,145727.23211855892
1050,145762.3155030093
3068,233980.96887505573
2083,169640.83069490452
7652,252352.44215379324
8696,256212.77019579255
11183,382347.25740477943
11386,145263.00835469455
10752,400221.67791942914
3371,326632.90001994296
4149,169613.82806130004
16775,178110.80417731754
12187,164393.55185055838
14421,254805.87017303915
13693,226221.00555129192
6560,225819.4915293741
3497,194041.49690621012
3396,139058.56398596466
1223,229095.01628690935
14796,178435.3270327761
16190,275752.61118501937
6060,269482.7696468984
10111,185332.23485948966
10983,168906.31161895877
11228,183865.93779426813
13208,262587.4984431117
525,493896.0820762409
6923,161772.25764959792
6785,167831.81841234464
3731,235952.87137786008
16577,232343.99918971953
6518,219710.88989663872
6610,177406.24966283824
5509,129618.81936792469
9942,235791.2327960583
10148,260628.10450413695
5351,131648.104972996
11029,129220.35331133979
6561,143250.7504849794
10056,152033.8235659614
13913,168870.94104903136
1906,156746.45708399607
5081,184352.0477472267
6341,312948.73900191067
1859,179095.56997301566
3336,240774.53019328372
14163,147399.7256022865
6204,376193.6234434985
13285,197539.49969245878
11492,217799.66584292418
14596,115445.90395773062
4696,351854.6515245755
4771,275751.7492944651
11296,132758.43006824583
5851,150173.4208817731
2850,198566.83931522642
10011,177326.84789941143
5988,175150.23103585502
2316,75338.54667361635
3211,184955.9681181333
13525,150159.93525547153
6383,133640.23965524053
1420,201621.17250447717
11748,236309.1630888604
4222,238722.24726834238
8363,228058.16670909285
4412,242131.37206350875
14384,157673.67567933362
9844,168325.62054884664
9315,224644.94546313863
11604,210665.4259516566
10644,227597.06574537256
12995,182458.8492811221
16615,348195.07992613537
1959,202287.71461252452
14562,196823.77535272553
11934,225088.49650755175
8494,195262.08957803837
4255,218526.1041837408
13000,180653.31027050462
2461,315305.5126438221
13661,211795.2768715532
2886,232173.4145171825
519,180621.62066845747
5440,203222.82096008892
10353,154563.12719763248
12305,186017.8265686859
2983,213391.53038663993
12032,198956.59848629098
743,261199.00554491836
8250,120181.99163053499
7890,164613.19991061251
4722,331843.68382753176
15358,177923.37360397968
4183,179393.4983469821
3970,331222.6923878001
303,274210.9999280088
2207,251769.2238391848
4022,187150.46522899636
1132,185701.03244570605
12278,175634.40416520138
9280,147776.98756546425
14940,437841.0398199209
6413,188963.90854618378
15213,342565.6815371135
9656,210969.0102944152
12036,314095.10394685884
3151,183366.1230061089
15530,180056.8978346797
13263,120801.46328079951
6750,167438.15497190048
11488,358013.01797152887
9532,167876.39038121107
8462,192979.8425208554
11494,320312.6004595015
10270,113692.43194910871
5476,111405.84299323597
12486,410867.1363296757
5501,111324.50368686227
15871,331458.5215486092
14733,203977.24739076316
6103,220392.43949077438
7911,224535.6275552684
4359,273122.8851850119
9595,173602.54285119157
13851,255998.629400143
7854,191777.01317425302
8684,179593.95737729408
15239,253154.0756974249
10012,208310.83951994334
14995,316907.3898365193
9791,171610.1344583505
5567,218096.0055538822
10883,179626.7299159902
25,176298.90862845766
939,170456.9730585711
9919,187884.53278767876
6321,256020.2412118992
16767,337778.5065644748
16464,104256.25492874307
3170,184441.54263250477
1522,123945.17335096687
5138,339282.073873174
797,142685.53902306056
14586,93051.40941958969
2872,186839.62903148844
4259,178233.95107009087
16616,271461.5140560011
16512,180050.8844487063
9663,179036.80010643532
245,189687.8666886365
16369,218060.2082693031
5254,421620.1050721321
8672,146592.5822181016
8004,268579.1426926993
3109,297390.42938857817
2588,304657.9843377854
8814,330582.17474826536
15888,152103.0486210541
14668,121048.63547995535
13432,408871.97517610237
7981,73744.96332101061
2048,229082.1687421007
1667,167679.4035976298
2349,106297.73336038817
6136,195543.65275786325
8166,179920.4044398685
1709,344236.4764380549
14649,170992.65238371262
9187,239160.18313565495
2927,186654.6380050257
10220,158231.49270039995
6331,384868.5723056624
7044,177130.9900012695
1736,138776.39764684337
1840,105787.58988207238
4852,278916.131826449
13311,177057.19496934404
3330,184684.95081989086
7004,310501.7610061173
12472,185541.66312136044
7664,175529.97639628913
16537,201124.38331651155
15032,436676.72106103867
5325,241176.67031404082
800,221465.33282404646
1438,162118.79007023192
3953,150329.3737220184
7135,259430.11377575903
10371,103131.77652592407
709,136312.53530075005
4836,242662.8636027905
14709,230220.53692010706
2216,275657.9510490028
11948,243849.1020556229
5221,196924.1420111851
159,335256.33373703255
15775,166653.40933385538
4818,212338.6093039781
10222,235741.7109113598
9867,212531.89134956896
11763,313551.0222830274
511,163725.03378489576
9337,168234.36754257273
15529,277403.69480414945
9134,178535.56547313742
2759,127941.34858312877
1458,158809.46969032643
13261,199231.9373129001
11772,141654.55845839798
8107,265262.3485882378
13847,204705.69954743586
14414,415334.6893651318
12833,99032.04726245327
5282,288082.8648342351
13760,234435.25635226342
430,180651.09354279056
12580,175417.0732184626
10985,333711.34850595385
14321,134868.5634859204
15960,343322.4511876654
4803,224025.6817413849
6741,145970.2285400648
4046,179187.2611206511
5060,272225.5714400588
9593,285034.4831606085
8088,235828.33952647608
13888,167594.95268684634
12065,253192.9189950566
13336,205002.74939937674
2449,186544.18296747148
7499,226643.6487155249
11082,148107.08255092165
211,133782.1480479432
11469,157112.68346330174
5452,135450.77328887756
7732,179731.48100393772
10080,213608.89758847814
15088,165879.83798134778
6112,203882.40339441068
7903,250589.0444563751
2249,183328.9160852826
79,187937.74326212078
13941,152972.67521685423
6693,206339.74742767002
1156,315619.3879302386
3877,169749.76982189875
2864,178462.27342769824
4519,135088.01809361723
4712,167450.63971183985
4642,164309.87218113686
4766,211339.99850038468
2429,280696.45598598645
12013,242694.55157660402
12309,243112.83193942648
5505,129073.62598086051
13711,175597.40462575934
10483,361767.7063178298
1648,227629.82586294488
9391,200530.97049398124
699,181961.9577841902
7034,328008.3833687173
10415,329753.79862144723
839,234524.93768070787
7602,203722.53735143793
15682,239228.0702314866
16354,384736.13415103167
13686,175514.33608211542
5026,224069.37487532294
3081,188902.29092656035
5009,169542.59475968516
4173,305241.3294793339
3228,181799.90931417057
15482,301979.32071536995
5700,224281.2682020247
6252,197755.50109733007
8207,93516.15799221362
2984,144858.65316508172
3507,442317.5579444348
15950,89861.39089089193
13377,250489.61375127384
15594,193732.8006047362
11798,214401.16953372108
13493,158309.48141826887
4976,178902.1713458172
3771,195064.5315926622
1107,172430.21892015025
16171,345789.7784204856
15257,188718.6967313395
6221,207980.2172373456
4936,202632.13468042787
6343,181411.84556975053
16109,198450.30685010602
15352,218866.2010535232
9489,188373.3834323325
14029,224812.25768943367
4879,278200.1808515254
6828,144391.8155826424
11950,95875.0513543382
14964,161013.3913957677
9074,163906.6859226668
10514,227685.2062730653
10702,187019.48925253053
3476,187754.99773227063
15469,307134.0411340841
5608,176463.9896807133
13446,465411.3556316468
1683,221703.84058204104
6759,111053.34038850533
186,242431.4081328123
7822,70069.52764012803
7017,314835.8472571501
1944,182745.82789947328
10515,229206.09632610288
2824,236317.0297746263
3649,162321.8903386346
8228,211391.84353103573
6599,359159.13525150204
9165,178128.6368388009
12316,319539.5092763508
11720,183862.63617765834
13943,182252.35888668252
15315,130971.67129615383
14812,285467.30861624517
4799,331374.8209503689
2600,262849.9577873552
5724,108153.06715656846
3033,291227.7466792325
2985,172929.91174031745
8885,159177.21435760907
12691,228072.51980803476
15079,165367.38355065952
14599,169774.60234001998
7681,220252.7737599382
5849,181893.79668274787
675,209639.54630448666
4343,156060.7251796061
3122,179618.13699284583
16602,178691.96235545116
2211,193553.64679492541
12965,150125.64493364817
11016,72292.19995587193
15756,164565.85132225987
16151,149825.63110010148
10746,129194.36920880318
14130,162858.17116712255
2231,183609.56585432054
12325,183614.95305150322
8949,354029.1024871357
2859,125972.84285239704
6797,222679.82992564072
5793,243939.0473381809
1000,258673.4686239915
7364,149811.19797075738
13802,254727.98691926533
12755,289041.5544491845
10782,179487.9925845078
13169,102288.02608233498
9007,316010.981655149
2118,180248.59937501868
14517,183286.38708464438
3001,180011.83807060352
11913,155121.08291560935
4030,238908.24051713414
5323,178845.2136858055
3572,145399.14190152634
10290,167574.89228862998
15321,297569.94788904744
12795,149439.2600978083
8845,229739.959329777
14559,215342.2257706302
1435,265543.638563983
6180,184168.16326973564
10590,189510.778183466
3889,160151.44456806092
13160,214494.5106531133
15254,201896.27298094315
2436,161764.41398244028
1770,251559.13092679056
912,329480.179989862
12385,156337.30706879214
2188,164487.78507537712
13444,322848.28954302194
11487,240364.23914489997
14836,279254.50143855036
4923,105671.1311385253
15779,127711.60360895112
8900,191736.01028676634
10932,179415.1489715969
6085,208488.84661541562
6762,118668.81956528194
1005,311598.30780832324
16552,178886.81790624358
13248,278997.5959572858
6580,180595.11983473838
10706,211196.21209814734
8539,164626.288824529
10743,456715.6518319556
9243,115456.20822382055
10609,137865.17016536274
9638,180694.39269170054
5399,248072.1963969659
1222,324021.17794890254
4124,181860.07666247693
2131,206344.57873602933
12869,318163.8075081132
7899,137858.09113143844
3251,434236.28259951295
11088,189528.98710370253
14653,252475.57819415603
3010,263906.04300259316
12160,213659.56720890955
6288,266472.75012437085
14890,202703.324670222
13437,186625.84229017084
2385,219195.2722176598
16650,175246.18828361377
10159,185085.18353589732
7940,247707.80387313254
12953,343369.1281036168
9803,355738.8550782384
14247,223076.82812803396
5251,136288.1922170894
14337,234143.44102630566
9967,218081.92956459525
4618,135100.8790490029
15378,434759.23648510716
8963,196642.39576232643
2472,204389.82132369612
8736,117972.57830693253
14823,117717.69495679067
8675,186902.20685539808
13596,143027.23061212208
16487,120375.14723362947
12629,223775.85724357195
11965,199239.40680059942
4136,336941.1887849454
13012,168237.985604544
5309,216313.248007245
517,353262.00396886334
9553,154842.19596546207
10120,201621.17250447717
5991,226476.76553109408
9862,165199.75531431823
9420,186837.13035682598
4968,241925.45340318873
11904,323525.2243390383
15824,181216.8823428977
9365,143259.4995164928
14879,177521.64861327305
8205,230297.71434792638
15184,131235.7638325841
1918,243800.5164831533
16013,262243.9419059653
9802,182161.97514897518
13752,256946.33475428648
16156,187155.864322018
5194,107393.06879276362
2746,424775.7160034364
15982,228087.75441627073
5605,181796.1501195523
8288,209258.3479831828
5707,321549.7643049585
7933,193723.68618039618
8324,297521.06594725244
2506,153851.51780435885
12293,139552.09712217454
10551,156235.69357522033
5346,465464.4258228952
4197,251045.72286615317
3237,142249.4021161056
3390,299503.7288995751
9751,173299.16511649036
1391,214669.00375929705
1928,203557.19012789498
10992,262969.4228615232
6792,385229.2477181755
5663,190247.80716760558
13280,216246.5715943511
5218,81259.70315358393
16748,252016.40056816954
15835,210864.63076416586
14850,211384.84907669923
1359,172185.6543803834
7428,204586.77460203497
4201,107109.9262102822
13089,84330.31056353422
7182,165975.92571306461
1467,416813.89984562626
9829,206312.69167016097
4344,181821.21211256058
4129,155933.9322346557
1905,170432.42288914273
93,369103.801794593
8320,195620.3065195261
12070,184608.854063036
8290,211374.69828537342
11005,197570.21465919356
116,232241.16577953438
12275,337935.61984957487
12588,515565.25267041265
11378,163263.06564442252
10961,232500.872443444
10251,227293.3263386691
1152,216356.2177234949
12167,184030.9163141282
11569,202251.74482959852
4141,372847.3790831991
7614,119379.28133508211
13805,98794.32062513703
14680,161594.58446568818
13543,363425.534651072
6786,183764.53173540466
13529,201642.89360108692
9158,102270.64358568465
5360,176018.30107973306
6098,243369.4985710364
11174,183897.6349236421
307,184822.01779708467
1892,191582.54146566972
6948,257027.50137194083
2227,151636.92251208867
12790,265220.28006543673
3653,166676.06625330404
2912,200864.03232372928
16735,117952.60010828212
5446,184307.52693898376
8532,213000.90148015346
10311,355616.4392805465
10051,184995.23450545824
918,157961.37638126302
2766,148671.32108289134
734,191185.4233358444
6882,333544.33968227165
15971,154329.8735521226
1735,327074.8253083331
442,172975.52536362066
7228,238210.49550267737
507,202786.61699353775
8461,207554.4747927613
4514,267887.30934530566
4133,145968.82309540466
14803,179687.96728306662
14297,259843.59435364726
9924,246399.90704521208
13797,324888.2110076588
8497,251245.35335232268
8729,133800.8088991508
16046,160419.15885477082
15087,178920.53211183564
2874,174822.13557179298
7415,229976.48590740247
13893,183135.5145995953
12611,147180.52593553948
7779,245715.6000926057
8221,178790.10328240332
7790,154742.19681024068
12728,369672.9233564873
3372,182686.96465141527
12845,191177.2161529275
13107,261342.03095206956
2475,225456.6515330051
5820,155484.94540681475
14505,110331.91631190783
382,164075.83549466007
1339,164314.74961244717
4940,223443.5243981633
1481,71105.52952338337
9025,266837.56474652456
14636,165210.27479652376
10668,114206.59863898894
2025,201784.4565622514
2910,185191.99119184597
5836,197706.29943114493
3444,132998.85941442772
11165,230063.32298232705
16000,187492.28453344794
5281,392250.03826837597
15350,272247.76136739855
7321,229046.84904499163
2863,208616.2595152097
3563,165627.03009865136
5094,230469.93760830374
1027,248978.53123163644
7953,248379.5119301791
1788,208317.19956490348
11061,182970.58910315696
1839,303619.7841953604
7766,182507.67090317485
2250,213377.49449394073
14701,146565.2068402156
13149,261074.0056160917
14040,187142.71048442775
13370,246302.2019492251
9312,395327.7189516627
10493,162939.28263228622
11985,203683.57928165927
2698,220151.56564837307
4659,169332.86342738624
3002,152029.39696242104
4795,241004.21082858546
3986,129522.86766849607
1753,349412.51910643384
6681,198139.21480527797
14801,206929.12353185963
14252,264843.34591841564
5017,149865.85228890603
12267,256564.33870886563
10681,170900.86190542072
10800,174686.0154871051
13910,151922.23352193297
355,209083.65224615976
12255,162446.0549232324
10435,215266.14485086477
13840,271820.0932793671
7656,438851.7844797606
1659,195587.10308767838
2333,154197.8845371611
4580,273907.19057742145
12699,72482.11097273932
9974,156644.73297982765
14083,288359.838287662
15347,413798.99306600867
1473,306004.96605349483
4984,258199.1172556191
9203,179907.022722286
5806,170103.72321877052
5590,181065.62636314347
4509,280432.6757157638
763,222027.90260361758
3067,340355.8352322832
1143,302079.0522426745
15403,209410.0728554703
10793,192050.30846015376
4849,71288.91652857534
10717,210285.75596135957
5430,163707.91057915118
5874,372525.1203056246
11286,196848.3629550423
4407,127511.07477579486
11998,247574.68912784153
1131,232634.49465123616
11920,298624.12996166974
12404,328316.00886922923
6552,185016.5450684203
8459,193638.4004476539
4704,207992.586563636
13883,188163.5631802331
13830,168886.55349664652
13273,214618.70800013014
11323,149490.1505572116
13257,120279.74263048344
15846,175520.08228702322
9132,288360.4058142624
2909,70990.2491524085
15927,185282.08781609888
16500,268219.86378027545
15974,177072.5225791382
1278,182771.03958964843
2893,218434.354739215
16128,179857.76613644182
12794,215729.05798309858
1341,265935.1419581078
9219,254308.9969137853
2982,179499.1772103267
3113,164729.5567087392
14358,178979.20630569287
295,175192.05397599575
732,270137.89711425616
14926,167127.94935959423
9155,392366.76169615635
2045,183274.48428233498
3879,283722.1499998459
5361,358969.7932125315
9750,401678.1443065177
1711,204766.66833671945
13269,155066.92198784498
7020,186781.36756637364
832,157333.0454766988
4009,201136.15312876727
5184,269281.8458374636
13844,181953.36519202348
12471,248772.50856566586
1294,214137.2344375136
6058,252493.71439246277
15614,128610.58932239188
7214,260239.6425351004
9841,232334.92093640682
4639,228929.8525648835
5018,179710.87953687954
1139,180490.58997149498
2896,109187.0223074003
7987,181580.6631381988
13272,236801.43403297555
13454,184068.85814140915
14287,153730.53127876675
414,298935.5652539291
1524,105908.50180219594
5818,129268.04729559632
973,177339.3298763851
2888,262905.0023909424
6269,309792.95263289975
7343,153996.88731543967
14834,176820.43211507544
10672,308827.54135155043
2595,170507.73612516854
12843,184569.90798092354
8973,118907.78942588443
13539,359041.56710846914
12351,127603.9082140295
12322,184738.37603937145
13659,514417.2451133319
14758,148227.91459169635
14157,202930.8957170755
9874,112742.6586017622
11513,147517.13688005685
5034,211197.45825982705
6779,246203.54298450763
8009,306501.38245341025
891,277454.4538322858
6663,176096.78434233568
11506,231751.4530152319
4740,265140.63973829587
9254,285449.7516801757
2609,197813.0201832705
13601,130085.31037359839
3862,203923.8699522503
16490,193227.85402191972
8819,204224.01766566656
6836,186203.5344050189
16232,184605.62619149548
15988,142158.3278856144
6009,216787.74217775158
15339,181614.0656331605
2953,125595.79520124261
8340,183766.5546368978
8723,223834.6111860386
6760,243932.07100569375
7960,133951.07996419256
13358,297778.4175713608
2009,74481.66661553577
9977,199142.52924832984
12445,306496.905577639
11130,262664.7287368325
9205,293368.7969608855
9078,231715.8981654169
8317,171406.48120846535
13108,288086.99987011345
15196,196210.7737169848
12406,155801.57433129763
5946,134592.2911973784
5538,196326.49143912905
16264,230389.47699679725
3752,221681.62880137603
13995,180346.67843477565
181,235193.69827835477
13304,200109.37334420043
4262,224284.60080224727
11552,209806.07737787033
817,423338.7869464056
1198,201064.36092935293
16535,70188.91595980524
450,185382.7793759549
13207,179419.3424875481
1551,197556.2510525397
250,214564.4873769669
11528,183298.5743883425
16350,158438.97772855795
4573,145833.4460682365
7990,324119.3508891127
2372,199989.56936193892
193,217308.90428317236
8713,215784.01756907417
7617,311380.5119024995
1215,134140.09891325634
3107,191037.01172490086
8756,117038.30599586341
15942,138527.84663753884
7540,262926.1273675479
14629,144997.94699607452
8109,198005.3178044673
10816,324969.2995549835
10205,360560.84257545567
4462,208378.0794417198
9908,178524.09032014394
11376,187620.0229636522
16108,219210.56925957015
13832,129498.1994458288
3744,211396.7372789908
15265,134722.0628198446
5422,395772.51303618983
2941,189247.88411009067
15866,158496.26932141022
15172,373017.36771552195
15904,210792.9376585349
5679,236130.1227783795
5825,274104.8372070149
3958,333186.6453708149
8591,255824.94734220032
1475,295493.1606603723
2397,238986.8867898054
12419,239899.11275775122
7533,201621.17250447717
10339,232588.8900990122
8760,186970.2265815643
13040,135237.20671861342
5620,180479.75213051733
4840,165061.3677897198
10464,180041.27021757784
7543,185610.82790852818
1320,91241.64908179609
2272,127779.66210289333
6550,115261.69002423523
4518,303393.833942396
2340,227206.0070607249
1484,179481.2299378882
1233,168522.75306882127
12897,300282.3177411634
15344,198983.52470664604
7061,203262.95999327386
13807,205711.4244010027
487,172375.74431395103
12297,160811.4818280273
13452,182570.62390341365
5624,178453.67340819724
4483,128165.66678406365
265,203526.03558080932
503,211474.62517636397
8919,267969.6785550744
3102,122374.99353544967
5190,361931.00297489733
7699,181224.52282257666
15080,218704.94125789643
2439,292056.5796692979
4387,264648.300860312
7427,150922.5229096784
16056,184933.07452879482
14546,307747.5553311474
12353,185455.34541641996
6991,236473.31628302496
18,265219.2829604623
459,248374.9969326795
433,250169.16181127063
12001,324379.85286633397
4428,121393.11865484057
2650,162703.67515327292
5652,122106.60938404482
9455,420237.56777780206
469,278875.71055937407
14997,178853.35930441786
624,154044.70003921937
798,247655.07010625294
12317,124554.85176190666
9011,201621.17250447717
2923,322515.0954917565
7130,142234.43650118413
1616,131944.33332366738
134,233859.21973702073
7463,341613.5347655102
15732,347356.47736661165
3275,240886.38487649194
6621,213321.0473396109
10570,193752.50331638812
6105,153492.23038694923
6858,207215.21667681035
1929,289231.40220551344
14583,129457.78794576465
354,200674.40411012835
6378,173357.71631677804
13192,75802.67062106954
3602,349658.0039234589
9148,288605.9947950525
5459,256563.49163798318
12800,197310.18133679606
11077,214510.51177867546
7301,313021.0946449086
10775,325550.47739639715
15009,169462.95937974035
8770,276524.2219871229
9996,325516.39756400173
6810,170702.47462022174
11364,252664.19873405155
7252,126857.07404631318
5910,248372.36247801688
13187,369574.27771109506
14678,186340.47495262694
426,182614.75358477293
4099,214758.5201822619
13496,182358.95712938608
8005,222235.95667410965
9467,315585.02714481077
6732,161849.5100023563
11617,156456.30696609482
5439,212506.76690006733
14195,144212.92904569645
10131,263304.9891127975
12788,168099.17530306126
13988,432841.6242411013
12153,217718.07651925925
6270,255899.32408550207
10988,164457.53191561907
8,328867.6553556388
146,261978.33539577664
3764,351238.5317610236
5118,456701.76378594874
11023,191248.7821045377
2951,172113.28380896724
10101,181577.3315395602
4729,228152.9390518842
8148,190062.06105277696
15305,410783.44913605606
8325,178135.3995152121
1935,407288.13846693345
2839,163929.65682514478
1845,154932.14551528814
2842,199032.40872962147
14019,194322.58274797266
11188,246440.6352396629
15199,150147.45078783802
12563,153924.11406048166
5231,324162.5972928379
7555,195491.03696883115
10436,198798.8948187412
14610,367456.0710911441
5912,233525.61499755687
12443,223194.5688883931
15918,94607.60532403238
11051,305054.4377795282
2714,287205.21772791154
10766,256949.52251541012
15508,188781.64833483796
12118,300180.9459110031
9160,183618.45349386122
12019,173883.21871674713
12062,288791.0664897988
9176,334497.11064566486
6135,270730.25639319787
6563,150522.88662524524
5962,147176.63874648995
5783,312925.4409526407
2580,190414.00061647713
802,248958.56995194362
956,267277.544232538
8690,183938.26321828685
1228,184696.98018771585
15046,275434.3279102324
5603,253939.87120181732
5199,150643.13182293394
3842,176561.23766636214
7671,355568.75634400954
5214,108540.04306916423
4381,509152.6385223504
4620,212722.25941290456
6289,298290.2262745788
